market,year,pair,health_class,primary_blocker,next_action,raw_parquet_present,causal_parquet_present,ohlcv_1m_dbn_present,definition_dbn_present,statistics_dbn_present,status_dbn_present,ohlcv_1m_dbn_count,definition_dbn_count,statistics_dbn_count,status_dbn_count,raw_audit_status,raw_rows,raw_failure_summary,source_reference_count,missing_source_file_count,source_hash_mismatch_count,status_archive_present,status_missing_rows,status_stale_rows,statistics_archive_present,statistics_missing_rows,statistics_stale_rows,phase2_readiness_path,phase2_readiness_status,phase2_blocker_count,phase2_failure_count,phase2_top_blocker,phase2_status_missing_rows,phase2_status_stale_rows,phase2_statistics_missing_rows,phase2_statistics_stale_rows,phase2_roll_backsteps,phase2_synthetic_rows_pct,phase2_output_rows,latest_phase2_decision,decision_conflict,manifest_issue_summary,evidence_paths
SR1,2025,SR1:2025,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,74742,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/sr1_2025_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=64,0,0,0,0,64,0.0,74742,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/sr1_2025_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
SR1,2026,SR1:2026,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,28558,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/sr1_2026_phase2_readiness.json,FAIL,1,0,roll maturity sequence not monotonic: backsteps=27,0,0,0,0,27,0.0,28558,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/sr1_2026_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2016,TN:2016,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,218851,,8,0,0,1,0,0,1,11,11,reports/phase_restart/tn_2016_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=36.631235 max_gap_minutes=116,0,0,11,11,0,36.631235,345361,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2016_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2017,TN:2017,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,225666,,8,0,0,1,2504,2504,1,51,51,reports/phase_restart/tn_2017_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=36.008144 max_gap_minutes=81,2504,2504,51,51,0,36.008144,352648,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2017_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2018,TN:2018,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,241714,,8,0,0,1,2112,2112,1,136,136,reports/phase_restart/tn_2018_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=31.388361 max_gap_minutes=95,2112,2112,136,136,0,31.388361,352293,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2018_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2019,TN:2019,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,267211,,8,0,0,1,883,883,1,20,20,reports/phase_restart/tn_2019_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=24.484669 max_gap_minutes=109,883,883,20,20,0,24.484669,353850,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2019_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2020,TN:2020,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,294736,,8,0,0,1,3496,3496,1,95,95,reports/phase_restart/tn_2020_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=16.563056 max_gap_minutes=98,3496,3496,95,95,0,16.563056,353244,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2020_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2021,TN:2021,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,300641,,9,0,0,1,0,0,1,6,6,reports/phase_restart/tn_2021_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=15.308577 max_gap_minutes=45,0,0,6,6,0,15.308577,354984,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2021_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2022,TN:2022,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,326731,,9,0,0,1,4564,4564,1,150,150,reports/phase_restart/tn_2022_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=7.703368 max_gap_minutes=52,4564,4564,150,150,0,7.703368,354001,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2022_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2023,TN:2023,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,311360,,9,0,0,1,4721,4721,1,49,49,reports/phase_restart/tn_2023_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=11.77579 max_gap_minutes=78,4721,4721,49,49,0,11.77579,352919,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2023_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2024,TN:2024,POLICY_REVIEW_REQUIRED,recorded Phase 2 exception/build decision; Phase 2 readiness blocker evidence; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows; canonical causal parquet not built,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,False,True,True,True,True,1,1,1,1,PASS,307352,,9,0,0,1,2277,2277,1,300,300,reports/phase_restart/tn_2024_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=13.402213 max_gap_minutes=103,2277,2277,300,300,0,13.402213,354919,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2024_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2025,TN:2025,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,293412,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/tn_2025_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=16.861847 max_gap_minutes=51,0,0,0,0,0,16.861847,352921,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2025_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
TN,2026,TN:2026,UNKNOWN_REVIEW_REQUIRED,raw optional-schema audit failed,"Drill this row before Phase 2/model use; decide bounded re-enrichment, source-path correction, deferral, or exclusion; stop before build/cleanup.",True,False,True,True,True,True,1,1,1,1,FAIL,131674,"missing enriched raw columns: stat_cleared_volume,stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price,stat_close_price_missing,stat_ | expected 86 columns, found 25 | status audit columns missing: status_missing,status_source_file,status_source_sha256,status_stale,status_ts_event | statistics audit columns missing: stat_cleared_volume_missing,stat_cleared_volume_source_file,stat_cleared_volume_source_sha256,stat_cleared_volume_ts_event,stat_close_price_missing,stat_close_price_source_file,stat_clos",1,0,0,1,0,0,1,0,0,reports/phase_restart/tn_2026_phase2_readiness.json,FAIL,1,0,synthetic threshold breached: rows_pct=16.626671 max_gap_minutes=36,0,0,0,0,0,16.626671,157933,ACCEPTED_FOR_FUTURE_BOUNDED_PHASE2_BUILD,False,data/causally_gated_normalized/{market}/{year}.parquet:missing_pair:unexpected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/phase_restart/tn_2026_phase2_readiness.json; reports/data_manifest/manifest_coverage_check.csv; reports/phase_restart/batch_phase2_build_exclusion_plan.json
ZT,2010,ZT:2010,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,114973,,7,0,0,0,114973,114973,1,166,166,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
ZT,2011,ZT:2011,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,205095,,7,0,0,0,205095,205095,1,21,21,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
ZT,2012,ZT:2012,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,175097,,7,0,0,0,175097,175097,1,29,29,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
ZT,2013,ZT:2013,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,168218,,7,0,0,0,168218,168218,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
ZT,2014,ZT:2014,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,167637,,7,0,0,0,167637,167637,1,177,177,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
